,pm25,pm10,temp,rh,co,Date
205,55.55747142,101.3591499,25.23226722,70.36633422,1.196407918,09-12-2020 07:00
206,53.92777391,92.51763143,26.33291209,68.88635641,0.96414159,09-12-2020 08:00
207,55.27979711,114.7449372,28.43641667,59.01284335,1.193690137,09-12-2020 09:00
208,56.43931107,123.7696542,31.2307893,49.78930296,1.383515098,09-12-2020 10:00
209,64.64666055,139.7198129,32.41064003,48.85541093,1.336923284,09-12-2020 11:00
210,60.95589192,130.6551747,33.68027748,47.32866544,1.632289895,09-12-2020 12:00
211,51.19046861,110.7090511,34.13059595,46.91935551,1.360699525,09-12-2020 13:00
212,38.40631602,89.92487218,34.42248767,46.86496359,1.085827377,09-12-2020 14:00
213,35.33553708,76.54611951,33.83957381,47.56020624,1.042273236,09-12-2020 15:00
214,33.47051778,73.08364943,33.21341304,49.51931212,1.053877213,09-12-2020 16:00
215,42.84684213,79.5763113,31.54373891,58.00612574,1.08532247,09-12-2020 17:00
216,53.61122802,103.6983225,30.42336436,62.00427291,1.712107565,09-12-2020 18:00
217,60.04501872,112.7948554,29.74231203,65.62630746,2.205940057,09-12-2020 19:00
218,73.90514578,147.5601889,28.86167163,68.99210398,2.921456602,09-12-2020 20:00
219,92.0356244,170.436223,28.05591029,72.37146405,2.884708254,09-12-2020 21:00
220,89.55434509,161.446091,27.29843298,76.33610983,2.709153612,09-12-2020 22:00
221,88.8077268,188.4165601,26.28026416,81.67452018,2.662633975,09-12-2020 23:00
222,72.39120336,136.3044944,26.23298743,78.11342268,1.180291171,10-12-2020 00:00
223,71.45289794,115.9207298,26.02831842,78.71558752,1.038172195,10-12-2020 01:00
224,76.698013,128.8068745,25.74226861,81.04999402,1.39821091,10-12-2020 02:00
225,84.42077924,138.197341,25.45659884,81.80648964,1.54278035,10-12-2020 03:00
226,77.53722109,129.8309978,25.60646359,79.65072911,1.184065008,10-12-2020 04:00
227,102.3372143,163.9148199,25.64631026,80.8246158,1.408705655,10-12-2020 05:00
228,109.7827559,185.1485461,25.99340898,79.48772609,1.361735252,10-12-2020 06:00
229,112.620294,192.5593761,26.29358117,79.88311631,1.201562369,10-12-2020 07:00
230,111.7719384,191.36904,27.3534493,76.67180857,1.107693352,10-12-2020 08:00
231,93.98634246,166.9799183,29.27594631,67.04968277,1.048011098,10-12-2020 09:00
232,60.74678709,113.6747862,31.23281035,57.87045931,1.043625628,10-12-2020 10:00
233,43.76453332,87.5969215,33.26420104,50.64751669,1.092855598,10-12-2020 11:00
234,39.47696767,81.72587354,34.27962949,48.46807811,1.195877301,10-12-2020 12:00
235,40.80003649,84.60496,34.34012004,48.1973973,1.374177106,10-12-2020 13:00
236,40.01087188,82.91850669,34.01133186,48.1342298,1.001848369,10-12-2020 14:00
237,40.1513154,81.98842627,33.70857788,49.79640174,1.192396525,10-12-2020 15:00
238,54.69737109,109.7726924,32.95249628,55.08433633,1.111341615,10-12-2020 16:00
239,54.77512693,110.3734721,32.01239089,59.92178403,1.227252787,10-12-2020 17:00
240,83.04697683,149.7699525,30.91224752,69.70327024,1.905562189,10-12-2020 18:00
241,96.16463095,166.8845117,30.012607,75.39080289,2.788661582,10-12-2020 19:00
242,110.1430973,197.8961724,29.40059893,76.2500304,2.415634221,10-12-2020 20:00
243,109.5438146,187.5649314,28.54142107,78.78816856,2.483723066,10-12-2020 21:00
244,113.1780646,181.1723146,27.7610654,79.87103662,2.257555732,10-12-2020 22:00
245,124.6560859,191.4778963,27.1421678,81.19181662,1.318070415,10-12-2020 23:00
246,111.9397541,164.4743597,26.49007168,84.15104393,1.039267992,11-12-2020 00:00
247,120.2035799,172.8702656,26.13077449,85.72395552,1.038046713,11-12-2020 01:00
248,135.0173632,198.5014947,25.68737785,86.32581355,1.09900665,11-12-2020 02:00
249,144.334388,214.1620618,25.4165877,84.78249535,0.941885361,11-12-2020 03:00
250,128.6985236,186.9135181,25.30259986,85.61640275,0.767366262,11-12-2020 04:00
251,106.9098069,157.8758269,25.60855839,83.38045341,0.677485187,11-12-2020 05:00
252,104.3392712,154.045134,26.01653272,82.06550845,0.694399231,11-12-2020 06:00
253,92.57516768,131.8383072,25.97299212,83.71872507,0.821251786,11-12-2020 07:00
254,87.31353105,133.1446974,26.61430278,83.19759095,0.929705932,11-12-2020 08:00
255,82.32202541,114.949394,27.32906221,83.2958762,0.809034877,11-12-2020 09:00
256,100.2417414,143.8077407,27.86449525,83.41373911,0.933936892,11-12-2020 10:00
257,107.1231339,157.92716,28.83967946,83.62882388,0.937469959,11-12-2020 11:00
258,82.97528777,132.4077879,29.77794898,73.87278497,0.887498627,11-12-2020 12:00
259,54.80717507,88.8159502,30.90013656,65.59322752,0.77641618,11-12-2020 13:00
260,62.15327293,99.80490732,31.21216034,64.7685372,0.711112057,11-12-2020 14:00
261,68.05313802,111.639954,31.06574587,65.95520577,0.689046041,11-12-2020 15:00
262,72.07886972,117.0627167,30.82328167,67.66901292,0.722088148,11-12-2020 16:00
263,74.13572497,122.0710753,30.24331783,70.40194934,0.733960333,11-12-2020 17:00
264,84.01728715,129.2654931,28.85062476,76.24485005,0.769523595,11-12-2020 18:00
265,112.9180832,169.4281518,27.6127833,80.77147618,0.87129735,11-12-2020 19:00
266,118.9283436,182.0140791,26.863919,84.05415928,1.094308385,11-12-2020 20:00
267,93.62035794,140.5590588,26.5845715,84.42552286,1.101261347,11-12-2020 21:00
268,103.3048359,152.7675906,26.20105244,84.72654543,1.267630779,11-12-2020 22:00
269,96.61117257,144.8490515,25.70207984,85.25919478,1.067635733,11-12-2020 23:00
270,94.64645425,134.1246896,25.2863541,89.54178093,1.023472189,12-12-2020 00:00
271,103.5936505,148.625702,24.81216743,90.93839773,0.900469189,12-12-2020 01:00
272,92.06736798,129.2538614,24.71136686,91.10204485,0.816590634,12-12-2020 02:00
273,112.3273362,169.3049833,24.53325587,91.31205511,0.955306128,12-12-2020 03:00
274,99.57970174,138.946722,24.64010282,92.91356045,0.863005008,12-12-2020 04:00
275,89.17468961,120.5141742,24.96968007,92.27717225,0.718751697,12-12-2020 05:00
276,88.21445125,122.9128455,25.37803707,89.66166274,0.706014336,12-12-2020 06:00
277,68.17867713,93.18247043,25.8720433,87.60021307,0.617901525,12-12-2020 07:00
278,69.18452387,99.77223254,26.80402645,85.04727793,0.722288084,12-12-2020 08:00
279,67.28675412,97.06103079,28.07413212,79.84001945,0.848816182,12-12-2020 09:00
280,58.91058914,86.50462561,28.94920576,75.02618463,0.842735492,12-12-2020 10:00
281,64.09112389,101.221915,29.92880743,71.65871756,0.836804418,12-12-2020 11:00
282,70.45928062,116.5573086,31.09823118,66.25684625,0.925334279,12-12-2020 12:00
283,69.16757116,122.5868629,32.43444694,60.11118969,1.056662779,12-12-2020 13:00
284,63.82172779,118.5984372,32.92350511,58.30148886,1.122956642,12-12-2020 14:00
285,60.58379655,106.2683394,32.41591573,60.25431621,1.155059556,12-12-2020 15:00
286,65.21438925,110.1308729,31.49235803,63.13524254,1.026464778,12-12-2020 16:00
287,76.11784586,128.2515261,30.16515438,66.75591981,0.948981293,12-12-2020 17:00
288,77.34864929,125.4673774,29.10185502,71.37008654,1.125964303,12-12-2020 18:00
289,69.67836426,104.5413748,28.14148354,75.94885478,1.013666205,12-12-2020 19:00
290,82.8721352,128.0060195,27.3996412,77.21400766,0.96789502,12-12-2020 20:00
291,79.57654136,120.2719484,26.61985378,79.99340589,0.866782814,12-12-2020 21:00
292,87.13461277,136.0882565,26.05790092,81.24597855,0.93171741,12-12-2020 22:00
293,86.41945202,133.2038639,25.63777418,80.90006848,0.895429189,12-12-2020 23:00
294,92.32036895,139.2141653,24.94112917,82.74288502,0.856675344,13-12-2020 00:00
295,87.86389075,130.6131653,24.69494631,82.98272098,0.81076377,13-12-2020 01:00
296,81.98719232,118.5887858,24.59325418,81.97042455,0.798952431,13-12-2020 02:00
297,76.58522088,108.2807878,24.66985219,82.96612448,0.77814568,13-12-2020 03:00
298,82.22064808,118.1634412,24.49836272,81.52980144,0.717903097,13-12-2020 04:00
299,85.50050332,122.0647593,24.78927127,80.03332111,0.690454157,13-12-2020 05:00
300,89.75126637,132.8360409,25.47443772,78.9658324,0.736765443,13-12-2020 06:00
301,90.53039462,137.8592077,25.77013268,78.20837455,0.792059525,13-12-2020 07:00
302,93.78377275,136.9362211,26.68425972,78.17091842,0.76328312,13-12-2020 08:00
303,84.29979416,122.5930438,27.3227202,79.21310224,0.795490699,13-12-2020 09:00
304,69.13904445,99.45978176,28.61734985,75.12119021,0.707022953,13-12-2020 10:00
305,50.09796272,77.61003763,30.02849886,69.209436,0.754841387,13-12-2020 11:00
306,43.74957314,72.01348016,30.90369698,66.4354408,0.735238525,13-12-2020 12:00
307,45.39017849,75.00017082,31.30634007,64.30546872,0.767866846,13-12-2020 13:00
308,57.93969169,91.94009043,30.38826529,70.79248057,0.729124821,13-12-2020 14:00
309,59.59781993,93.74081152,29.93665575,71.623704,0.774325137,13-12-2020 15:00
310,60.792328,91.8616863,29.57932331,71.26543273,0.755040034,13-12-2020 16:00
311,59.31419323,86.31352921,28.66641382,75.06982114,0.621227886,13-12-2020 17:00
312,74.27292095,106.5504388,27.83153494,78.905276,0.699061672,13-12-2020 18:00
313,84.54534108,122.1918453,26.9882799,80.19995485,0.827972366,13-12-2020 19:00
314,93.05378194,130.696207,26.45293955,82.28969569,0.830074223,13-12-2020 20:00
315,93.29657275,132.4256425,25.90182855,83.52415979,0.815549967,13-12-2020 21:00
316,109.7097815,156.7359509,25.66249411,84.74202998,1.069180689,13-12-2020 22:00
317,106.3230487,150.6043729,24.95375889,85.22085281,0.738032,13-12-2020 23:00
318,99.36289093,138.1618041,24.55644929,88.32628953,0.706009525,14-12-2020 00:00
319,93.18333851,118.7362217,23.92816973,96.63309468,0.70203624,14-12-2020 01:00
320,95.37232795,120.8188265,23.6701652,98.22776681,0.67617435,14-12-2020 02:00
321,95.05483333,117.0673644,23.74214619,98.85735747,0.65795613,14-12-2020 03:00
322,89.8907265,110.6695347,23.95984255,99.52474974,0.662396341,14-12-2020 04:00
323,128.3283004,164.9915386,24.28717656,98.72929604,0.782996787,14-12-2020 05:00
