,pm25,pm10,temp,rh,co,Date
144,75.56496625,180.9315002,31.691138,57.90014796,0.340228773,16-11-2020 19:00
145,103.5162827,225.3145693,30.95615282,61.82145422,0.343859688,16-11-2020 20:00
146,97.77381908,212.8774538,30.32686582,62.12656449,0.345225061,16-11-2020 21:00
147,90.78595864,196.8538965,30.32695782,61.14557812,0.36805531,16-11-2020 22:00
148,78.98805547,170.851979,30.2563605,60.25833638,0.376090352,16-11-2020 23:00
149,80.05862242,178.3465215,29.63059946,61.00210751,0.377052837,17-11-2020 00:00
150,93.94748006,202.1921118,29.35279224,62.23912877,0.370140262,17-11-2020 01:00
151,57.03009223,117.0923044,28.94349102,62.48224906,0.360845776,17-11-2020 02:00
152,48.07591898,96.98451929,28.48238351,63.68683221,0.364316554,17-11-2020 03:00
153,44.29066528,94.79987499,28.7109487,62.63307423,0.361279948,17-11-2020 04:00
154,39.51876781,105.2814138,28.36606435,63.49983168,0.359807024,17-11-2020 05:00
155,45.39923031,109.0873327,28.25777041,62.69762431,0.337716732,17-11-2020 06:00
156,42.39385067,111.8159784,29.15261297,59.2776997,0.35642645,17-11-2020 07:00
157,46.38905638,129.3567919,32.36559438,49.43134931,0.341287688,17-11-2020 08:00
158,41.42250569,118.0390085,35.12108314,42.71519837,0.311803573,17-11-2020 09:00
159,48.08730952,136.8419643,38.80689338,37.75178126,0.335099328,17-11-2020 10:00
160,35.02934637,101.9289966,40.75841866,35.29822738,0.324559859,17-11-2020 11:00
161,36.22070116,112.3779465,41.96668087,33.46850082,0.312473442,17-11-2020 12:00
162,26.98852497,75.71364152,43.24189512,31.24519085,0.315187305,17-11-2020 13:00
163,30.21240902,90.25930497,43.91444546,30.48903257,0.330535024,17-11-2020 14:00
164,64.27959707,173.1760181,40.84102705,39.85647597,0.342206992,17-11-2020 15:00
165,48.05910182,148.6629208,37.3399325,44.71476486,0.320396364,17-11-2020 16:00
166,53.09486359,162.1175296,34.17876057,51.0089987,0.296457696,17-11-2020 17:00
167,64.08913532,168.1028263,31.92323284,57.09461168,0.281937946,17-11-2020 18:00
168,73.80985836,168.8583698,31.56549591,58.74135974,0.313134929,17-11-2020 19:00
169,108.3765903,236.8977212,31.01421,60.86612646,0.352064446,17-11-2020 20:00
170,141.3068617,299.5346048,30.52708245,64.67612664,0.371226073,17-11-2020 21:00
171,121.0109326,265.3963325,30.327803,63.83283249,0.372448347,17-11-2020 22:00
172,120.8548514,265.3495737,30.06010431,65.22778306,0.365759968,17-11-2020 23:00
173,100.2165537,201.8163722,29.630671,65.69946739,0.359851437,18-11-2020 00:00
174,85.44484633,173.0813222,29.22329183,68.27103913,0.362310894,18-11-2020 01:00
175,89.66552395,182.5310081,28.944265,69.8798121,0.371413266,18-11-2020 02:00
176,97.45681176,208.8637082,28.88874679,69.37078836,0.375857529,18-11-2020 03:00
177,77.69026242,157.6866905,28.257858,69.5727327,0.368639692,18-11-2020 04:00
178,92.99602452,190.3430051,28.17678654,70.43962478,0.368206354,18-11-2020 05:00
179,104.3144208,237.5393246,27.571453,71.7427789,0.371973659,18-11-2020 06:00
180,87.80860084,204.7217788,28.33412584,65.5065608,0.358919278,18-11-2020 07:00
181,84.29120368,204.6537031,30.76909938,54.77323322,0.340145669,18-11-2020 08:00
182,92.11524052,233.8335306,33.98916641,47.8178683,0.343564617,18-11-2020 09:00
183,87.33978852,217.7439266,37.98809626,40.10223382,0.333451448,18-11-2020 10:00
184,73.68119563,184.6595039,39.28140135,38.13334402,0.287308126,18-11-2020 11:00
185,53.08899947,138.3188533,40.42118376,37.53023852,0.305554985,18-11-2020 12:00
186,83.47568673,193.4547684,42.97672557,35.92620849,0.321228864,18-11-2020 13:00
